Image,T1,T2,T3,T4,T5,T6 (Total Avg Time)
00261,0.0020046234130859375,0.0019991397857666016,0.48699283599853516,0.0,0.10700821876525879,0.5980048179626465
00262,0.00199127197265625,0.003995180130004883,0.47860193252563477,0.0,0.12199878692626953,0.6065871715545654
00263,0.001996278762817383,0.0030035972595214844,0.2599949836730957,0.0,0.06000471115112305,0.3249995708465576
00264,0.0018835067749023438,0.003025531768798828,0.4910135269165039,0.0,0.11901307106018066,0.6149356365203857
00265,0.002990245819091797,0.006006956100463867,0.4649810791015625,0.0,0.12297558784484863,0.5969538688659668
00266,0.0009953975677490234,0.0030002593994140625,0.4548509120941162,0.0,0.11376190185546875,0.572608470916748
00267,0.0020036697387695312,0.0030007362365722656,0.47797131538391113,0.0009987354278564453,0.1090555191040039,0.5930299758911133
00268,0.0009758472442626953,0.0030031204223632812,0.48967695236206055,0.0,0.12805485725402832,0.6217107772827148
00269,0.0039980411529541016,0.005028247833251953,0.4770183563232422,0.0,0.11204981803894043,0.5980944633483887
00270,0.00399017333984375,0.006000041961669922,0.46301960945129395,0.0,0.10803532600402832,0.5810451507568359
00271,0.0019998550415039062,0.003993511199951172,0.46304988861083984,0.0,0.11119985580444336,0.5802431106567383
00272,0.0009851455688476562,0.003996372222900391,0.4762747287750244,0.0009999275207519531,0.11502528190612793,0.5972814559936523
00273,0.003990650177001953,0.0060024261474609375,0.4529705047607422,0.0,0.11203813552856445,0.5750017166137695
00274,0.0009968280792236328,0.002994537353515625,0.4529690742492676,0.0,0.11201333999633789,0.5689737796783447
00275,0.0009701251983642578,0.003000020980834961,0.4659912586212158,0.0,0.10924482345581055,0.5792062282562256
00276,0.001992464065551758,0.0029981136322021484,0.4839951992034912,0.0,0.10802030563354492,0.59700608253479
00277,0.0009868144989013672,0.003981351852416992,0.4609248638153076,0.0,0.11002087593078613,0.5759139060974121
00278,0.002994537353515625,0.006024599075317383,0.4649627208709717,0.0,0.1070401668548584,0.5810220241546631
00279,0.0010104179382324219,0.0019965171813964844,0.47114086151123047,0.0,0.1050112247467041,0.5791590213775635
00280,0.00400233268737793,0.002997875213623047,0.4684731960296631,0.0,0.1213083267211914,0.5967817306518555
00281,0.0009920597076416016,0.0030074119567871094,0.47299790382385254,0.0,0.10700845718383789,0.5840058326721191
00282,0.0030069351196289062,0.00502467155456543,0.48595380783081055,0.0,0.12612509727478027,0.6201105117797852
00283,0.0009784698486328125,0.002991914749145508,0.521094799041748,0.0010058879852294922,0.12901020050048828,0.6550812721252441
00284,0.0009748935699462891,0.008025169372558594,0.5042362213134766,0.0009999275207519531,0.10997867584228516,0.6242148876190186
00285,0.002976655960083008,0.0060236454010009766,0.5209445953369141,0.0009789466857910156,0.12404894828796387,0.6549727916717529
00286,0.000982046127319336,0.0029942989349365234,0.48699307441711426,0.0010073184967041016,0.15572357177734375,0.647700309753418
00287,0.0009882450103759766,0.0029816627502441406,0.45900893211364746,0.0010001659393310547,0.13156414031982422,0.5955431461334229
00288,0.0019643306732177734,0.001990795135498047,0.5133662223815918,0.0,0.13898301124572754,0.6563043594360352
00289,0.0029871463775634766,0.006028175354003906,0.5189721584320068,0.0,0.1430060863494873,0.6709935665130615
00290,0.0009853839874267578,0.0030078887939453125,0.4869987964630127,0.0,0.12205219268798828,0.613044261932373
00291,0.004992961883544922,0.006007671356201172,0.4809887409210205,0.0,0.16000008583068848,0.6519894599914551
00292,0.0019817352294921875,0.004999876022338867,0.48299598693847656,0.0,0.15099215507507324,0.6409697532653809
00293,0.0009751319885253906,0.002996206283569336,0.49062681198120117,0.0009877681732177734,0.1490027904510498,0.6445887088775635
00294,0.0049686431884765625,0.005028486251831055,0.5839102268218994,0.0010004043579101562,0.11502909660339355,0.7099368572235107
00295,0.000989675521850586,0.0029909610748291016,0.4799795150756836,0.0,0.14803743362426758,0.6319975852966309
00296,0.0010013580322265625,0.0029914379119873047,0.501990795135498,0.0,0.1369795799255371,0.642963171005249
00297,0.002007722854614258,0.0030171871185302734,0.47696828842163086,0.0010063648223876953,0.15276551246643066,0.6357650756835938
00298,0.0009775161743164062,0.003993511199951172,0.5321276187896729,0.0,0.1460435390472412,0.6831421852111816
00299,0.002003192901611328,0.009022951126098633,0.5026001930236816,0.0,0.1149904727935791,0.6286168098449707
00300,0.0010035037994384766,0.0029931068420410156,0.45202016830444336,0.0,0.12190032005310059,0.5779170989990234
