Image Index,T1 (Input Processing),T2 (Build Pyramids),T3 (Fuse Pyramids),T4 (Final Output),Total Time
233,0.009520099993096665,0.002120800010743551,6.409999332390726e-05,0.00014640000881627202,0.06716529998811893,0.07901669999409933
234,0.009189899996272288,0.0017235999985132366,9.110000974033028e-05,0.00013819999003317207,0.07138249999843538,0.0825252999929944
235,0.007689399993978441,0.0014861000090604648,9.949998639058322e-05,0.00016760001017246395,0.07783680000284221,0.08727940000244416
236,0.00940660000196658,0.0016703000001143664,7.300000288523734e-05,0.00015530000382568687,0.07598339999094605,0.08728859999973793
237,0.008226899997680448,0.0015325999993365258,7.03999976394698e-05,0.00011130000348202884,0.0651856000040425,0.07512680000218097
238,0.008737199997995049,0.00233430000662338,6.95999915478751e-05,0.0001351000100839883,0.0696892999985721,0.08096550000482239
239,0.008459999997285195,0.0023772999993525445,0.00010279999696649611,0.00018480001017451286,0.07797629998822231,0.08910119999200106
240,0.009073699999134988,0.0013303000014275312,6.800000846851617e-05,0.00010340000153519213,0.06887309999729041,0.07944850000785664
241,0.008329800009960309,0.0023550999903818592,7.740000728517771e-05,0.00010629999451339245,0.06675979999999981,0.07762840000214055
242,0.00840510000125505,0.0013011999981245026,0.00018760000239126384,0.0002935999946203083,0.062481600005412474,0.0726691000018036
243,0.008779600000707433,0.001502200000686571,8.700000762473792e-05,0.00015690000145696104,0.06410559998766985,0.07463129999814555
244,0.008662699998239987,0.0014962999994168058,8.789999992586672e-05,0.00012599999899975955,0.07001219999801833,0.08038509999460075
245,0.00685239999438636,0.004566300005535595,7.310000364668667e-05,0.0003875999973388389,0.02898839999397751,0.04086779999488499
246,0.0036543000023812056,0.001713599995127879,6.260001100599766e-05,0.00010459999612066895,0.03065519999654498,0.03619030000118073
247,0.004990300003555603,0.002580500004114583,6.679999933112413e-05,0.00010740000288933516,0.026635699992766604,0.03438070000265725
248,0.005667899997206405,0.0017949999892152846,6.36000040685758e-05,0.000106100007542409,0.024489899995387532,0.032122499993420206
249,0.008614699996542186,0.0012875999964307994,6.479999865405262e-05,0.00011040001118090004,0.06739159999415278,0.07746909999696072
250,0.008513399996445514,0.0016497000033268705,6.340000254567713e-05,0.00010429999383632094,0.06292370001028758,0.07325450000644196
251,0.009212399992975406,0.0015933000104269013,9.259999205823988e-05,0.000152900000102818,0.06638970000494737,0.07744090000051074
252,0.008585500007029623,0.0016199999954551458,6.330000178422779e-05,0.00010769999062176794,0.06971150000754278,0.08008800000243355
253,0.009018299999297597,0.0016390000091632828,6.949999078642577e-05,0.00012670000432990491,0.07330519999959506,0.08415870000317227
254,0.008645499998237938,0.0014030000020284206,0.00010479999764356762,0.00012040000001434237,0.06401450000703335,0.07428820000495762
255,0.0089694999915082,0.0017401000077370554,7.110000296961516e-05,0.00014939998800400645,0.06589969999913592,0.0768297999893548
256,0.008269000012660399,0.0017246999923372641,7.989999721758068e-05,0.00013700000999961048,0.06390019999525975,0.07411080000747461
257,0.009122599993133917,0.0013777999993180856,6.390000635292381e-05,0.00010629999451339245,0.07676779999746941,0.08743839999078773
258,0.008458900003461167,0.0011966000020038337,6.120000034570694e-05,0.00010540000221226364,0.07934779999777675,0.08916990000579972
259,0.00917999999364838,0.0025811999948928133,6.500000017695129e-05,0.00011680000170599669,0.06814099999610335,0.08008399998652749
260,0.009671700012404472,0.002401699995971285,0.00010599999222904444,0.0001728000061120838,0.07624870000290684,0.08860090000962373
261,0.009448500000871718,0.0016709000046830624,9.809999028220773e-05,0.00011839999933727086,0.07950700000219513,0.09084289999736939
262,0.008938400002080016,0.0015961000026436523,8.480000542476773e-05,0.0006046999915270135,0.11356520000845194,0.12478920001012739
263,0.006715700001223013,0.0013707000034628436,6.459999713115394e-05,0.0001314999972237274,0.04128170000331011,0.049564200002350844
264,0.008638600003905594,0.0013470999983837828,9.020000288728625e-05,0.00012169999536126852,0.07010890000674408,0.08030650000728201
265,0.009358900002553128,0.0018488999921828508,0.00010760000441223383,0.00020120000408496708,0.073524899999029,0.08504150000226218
266,0.008927899994887412,0.0017491000035079196,8.889999298844486e-05,0.00011140000424347818,0.07403390000399668,0.08491119999962393
267,0.009960799987311475,0.0020074000058230013,0.00010679999832063913,0.0001669000048423186,0.07415970000147354,0.08640159999777097
268,0.00977029999194201,0.0020706000068457797,0.00013580000086221844,0.0001894999877549708,0.06612100001075305,0.07828719999815803
269,0.00940450000052806,0.0016451999981654808,8.510000770911574e-05,0.0002001999964704737,0.06840689999808092,0.07974190000095405
270,0.008960100007243454,0.0017709999956423417,8.690000686328858e-05,0.000148899998748675,0.06716510000114795,0.07813200000964571
271,0.008864299990818836,0.0014205000043148175,7.090000144671649e-05,0.0001564999984111637,0.06727919999684673,0.07779139999183826
272,0.008503499993821606,0.0014132000069366768,8.929999603424221e-05,0.00016969999705906957,0.08239969999704044,0.09257539999089204
273,0.008987299996078946,0.0017897999932756647,7.829999958630651e-05,0.00013380000018514693,0.0683263000100851,0.07931549999921117
274,0.00862819999747444,0.0014364999951794744,7.740000728517771e-05,0.00013109999417793006,0.07157830000505783,0.08185149999917485
275,0.009768000003532507,0.0014725999935762957,8.190001244656742e-05,0.00011039999662898481,0.06899129999510478,0.08042420000128914
276,0.008631200005766004,0.002043000000412576,8.239998714998364e-05,0.0001520000078016892,0.07100029999855906,0.08190889999968931
277,0.009627700012060814,0.0017451999883633107,8.820000221021473e-05,0.0001503000094089657,0.08398309999029152,0.09559450000233483
278,0.008794499997748062,0.0013806000060867518,7.709999044891447e-05,0.00015260001237038523,0.06735789999947883,0.07776270000613295
279,0.009351800006697886,0.002648499998031184,8.339999476447701e-05,0.0002232000115327537,0.06857589998980984,0.08088280000083614
280,0.008724899991648272,0.001785800006473437,8.990000060293823e-05,0.00014829999417997897,0.06687249999959022,0.07762139999249484
281,0.00915040000109002,0.001385600000503473,6.86999992467463e-05,0.00013640000543091446,0.0714212999882875,0.08216239999455865
282,0.008100400009425357,0.0013039999903412536,9.910001244861633e-05,0.00013159999798517674,0.08600819999992382,0.09564330001012422
283,0.00956900000164751,0.0018356000073254108,8.079998951870948e-05,0.00013890000991523266,0.07053820000146516,0.08216250000987202
284,0.0089497000008123,0.0015456000110134482,0.00012259998766239733,0.0001396000006934628,0.06806640001013875,0.07882390001032036
285,0.008969199989223853,0.0016892999992705882,7.03000114299357e-05,0.00010559998918324709,0.06695200000831392,0.07778639999742154
286,0.008271799990325235,0.001353600004222244,8.670000534038991e-05,0.00012969999806955457,0.06293420000292826,0.07277600000088569
287,0.009417200009920634,0.0013907999964430928,7.03999976394698e-05,0.00013689999468624592,0.14979219999804627,0.16080749999673571
288,0.009467600000789389,0.00141789999906905,6.469999789260328e-05,0.00010869999823626131,0.06650119999540038,0.07756009999138769
289,0.008557199995266274,0.0016085999959614128,8.720000914763659e-05,0.00018619999173097312,0.06720570000470616,0.07764489999681246
290,0.00927110000338871,0.0012815999943995848,9.09000082174316e-05,0.00011039999662898481,0.07286459999158978,0.0836185999942245
291,0.00829100000555627,0.0017688999942038208,7.939999341033399e-05,0.0001525000116089359,0.08001059999514837,0.09030239999992773
292,0.009323899997980334,0.0024741999950492755,0.0002091000060318038,0.00018279999494552612,0.07233150000683963,0.08452150000084657
293,0.008505899997544475,0.0014241999888326973,7.320000440813601e-05,0.0001277999981539324,0.06738040001073387,0.0775114999996731
294,0.010012700004153885,0.0017939999961527064,7.900000491645187e-05,0.00013580000086221844,0.0772714999911841,0.08929299999726936
295,0.00800659999367781,0.0012186999956611544,6.289999873843044e-05,0.00010730000212788582,0.06968899999628775,0.07908449998649303
296,0.009748399999807589,0.0011521999986143783,5.9300000430084765e-05,0.00010340000153519213,0.07034089999797288,0.08140419999836013
297,0.008293499995488673,0.002469400002155453,7.329999061767012e-05,0.00015240001084748656,0.06938599998829886,0.08037459998740815
298,0.008535800006939098,0.0014226000057533383,8.55999969644472e-05,0.0001210999907925725,0.06733250000979751,0.07749760001024697
299,0.009359999996377155,0.003284000005805865,8.040000102482736e-05,0.0001576999929966405,0.07150489999912679,0.08438699999533128
300,0.009371699998155236,0.0015771999896969646,9.530001261737198e-05,0.00013219998800195754,0.06620570000086445,0.07738209998933598
Average,-,-,-,-,-,0.0
